ID,Total Cost per Month,Rental Type,Number of Bedrooms,Postcode,Date Listed,Number of Bathrooms,Number of Living Rooms,Distance to First Public Transport Hub (Miles),First Public Transport Hub Name,Distance to Second Public Transport Hub (Miles),Second Public Transport Hub Name,Cost per Bedroom,Bedrooms to Bathrooms Ratio,Bedrooms to Living Rooms Ratio,Zone
60056531,1600.0,Flat,1.0,n16,2022-07-05,1.0,1.0,0.4,Dalston Kingsland,0.4,Rectory Road,1600.0,1.0,1.0,2
63489060,1600.0,Maisonette,2.0,w6,2022-12-19,1.0,1.0,0.4,Barons Court,0.5,Hammersmith (D and P),800.0,2.0,2.0,2
43303868,1600.0,Semi-Detached House,2.0,se26,2022-10-12,1.0,1.0,0.1,Lower Sydenham,0.6,New Beckenham,800.0,2.0,2.0,4
63314806,1600.0,Terraced House,2.0,se28,2022-11-24,1.0,1.0,1.1,Abbey Wood,1.5,Plumstead,800.0,2.0,2.0,4
63429324,1600.0,Flat,2.0,e16,2022-12-08,1.0,,0.3,King George V,0.3,Woolwich Arsenal Pier,800.0,2.0,,3
62880981,1600.0,Studio,1.0,nw8,2022-11-15,1.0,1.0,0.2,St. John's Wood,0.4,Maida Vale,1600.0,1.0,1.0,2
63387312,1600.0,Flat,1.0,nw6,2022-12-02,1.0,1.0,0.2,Queens Park (London),0.2,Queen's Park,1600.0,1.0,1.0,
48500808,1600.0,Flat,1.0,e16,2022-12-09,1.0,1.0,0.1,Royal Victoria,0.2,Canary Wharf,1600.0,1.0,1.0,3
62992541,1600.0,Flat,1.0,sw15,2022-11-16,1.0,,0.5,Putney,0.6,Barnes,1600.0,1.0,,2
63288969,1600.0,Flat,1.0,sw15,2022-11-22,1.0,1.0,0.2,Putney,0.3,Putney Pier,1600.0,1.0,1.0,2
63487511,1600.0,Flat,2.0,e18,2022-12-18,1.0,1.0,0.5,South Woodford,0.7,Snaresbrook,800.0,2.0,2.0,4
63438035,1600.0,Flat,2.0,nw4,2022-12-09,1.0,1.0,0.2,Hendon Central,0.7,Brent Cross,800.0,2.0,2.0,3
63408070,1600.0,Flat,2.0,nw4,2022-12-06,1.0,,0.2,Brent Cross,0.5,Hendon Central,800.0,2.0,,3
63454210,1600.0,Flat,2.0,e18,2022-12-13,1.0,1.0,0.5,South Woodford,0.7,Woodford,800.0,2.0,2.0,4
63425635,1600.0,Flat,2.0,e18,2022-12-08,1.0,1.0,0.4,Snaresbrook,0.7,South Woodford,800.0,2.0,2.0,4
63360228,1600.0,Flat,2.0,e18,2022-11-30,1.0,1.0,0.1,South Woodford,0.7,Snaresbrook,800.0,2.0,2.0,4
62303986,1600.0,Flat,2.0,nw4,2022-08-30,1.0,1.0,0.8,Mill Hill East,0.9,Finchley Central,800.0,2.0,2.0,4
46485713,1600.0,Flat,2.0,nw4,2022-12-16,1.0,1.0,0.4,Hendon Central,0.7,Brent Cross,800.0,2.0,2.0,3
63302628,1600.0,Flat,1.0,nw3,2022-11-23,1.0,1.0,0.7,Cricklewood,0.7,West Hampstead Thameslink,1600.0,1.0,1.0,3
58149377,1600.0,Flat,1.0,n4,2022-11-08,1.0,1.0,0.1,Harringay,0.2,Harringay Green Lanes,1600.0,1.0,1.0,3
58178976,1600.0,Flat,1.0,e16,2022-12-10,1.0,1.0,0.2,Royal Victoria,0.2,Custom House,1600.0,1.0,1.0,3
63472499,1600.0,Maisonette,1.0,n5,2022-12-15,1.0,1.0,0.2,Drayton Park,0.2,Holloway Road,1600.0,1.0,1.0,2
63416954,1600.0,Terraced House,2.0,se28,2022-12-07,1.0,1.0,1.2,Dagenham Dock,1.5,Abbey Wood,800.0,2.0,2.0,5
63451620,1600.0,Maisonette,2.0,e6,2022-12-12,1.0,1.0,0.3,Upton Park,0.5,East Ham,800.0,2.0,2.0,3
50201190,1600.0,Flat,1.0,se16,2022-11-01,1.0,1.0,0.2,Canada Water,0.2,Canada Water,1600.0,1.0,1.0,2
63474849,1600.0,Flat,1.0,se16,2022-12-15,1.0,1.0,0.1,Rotherhithe,0.1,Rotherhithe,1600.0,1.0,1.0,2
63480781,1600.0,Flat,1.0,nw8,2022-12-16,1.0,1.0,0.2,Edgware Road Bakerloo,0.3,Edgware Road Circle,1600.0,1.0,1.0,
50320219,1600.0,Flat,2.0,n14,2022-12-13,2.0,1.0,0.2,Southgate,1.0,Palmers Green,800.0,1.0,2.0,4
63439010,1600.0,Flat,2.0,n14,2022-12-09,1.0,1.0,0.7,Southgate,0.7,Oakwood,800.0,2.0,2.0,4
63484158,1600.0,Flat,2.0,e17,2022-12-17,1.0,1.0,0.6,Walthamstow Central,0.6,Walthamstow Central,800.0,2.0,2.0,3
56476365,1600.0,Studio,1.0,n4,2022-11-20,,,0.2,Crouch Hill,0.5,Finsbury Park,1600.0,,,3
63459733,1600.0,Flat,2.0,e17,2022-12-13,1.0,,0.2,Walthamstow Queen's Road,0.2,Walthamstow Central,800.0,2.0,,3
26656053,1600.0,Flat,1.0,e16,2022-11-17,,,0.2,Pontoon Dock,0.5,Prince Regent,1600.0,,,3
62563446,1600.0,Maisonette,2.0,sw19,2022-10-03,1.0,1.0,0.1,South Wimbledon,0.6,Colliers Wood,800.0,2.0,2.0,3
63489246,1600.0,Maisonette,2.0,sw20,2022-12-19,1.0,,0.6,New Malden,0.6,Raynes Park,800.0,2.0,,4
63399046,1600.0,Property,1.0,sw20,2022-12-05,1.0,1.0,0.2,Raynes Park,0.5,Wimbledon Chase,1600.0,1.0,1.0,4
63342909,1600.0,Studio,1.0,sw20,2022-11-28,1.0,1.0,0.3,Raynes Park,0.4,Wimbledon Chase,1600.0,1.0,1.0,4
63409202,1600.0,Studio,1.0,sw5,2022-12-06,,,0.2,Earl's Court,0.3,West Kensington,1600.0,,,2
45487697,1600.0,Flat,1.0,se21,2022-11-30,1.0,1.0,0.5,West Norwood,0.5,West Dulwich,1600.0,1.0,1.0,3
63409193,1600.0,Studio,1.0,sw5,2022-12-06,,,0.2,Earl's Court,0.3,West Kensington,1600.0,,,2
63409182,1600.0,Flat,1.0,sw5,2022-12-06,1.0,,0.2,Earl's Court,0.3,West Kensington,1600.0,1.0,,2
63367055,1600.0,Flat,1.0,sw5,2022-11-30,1.0,1.0,0.2,Earl's Court,0.3,West Kensington Apartment,1600.0,1.0,1.0,
62853658,1600.0,Studio,1.0,sw5,2022-11-10,1.0,,0.2,Earl's Court,0.3,Gloucester Road,1600.0,1.0,,1
63490797,1600.0,Flat,2.0,se20,2022-12-19,1.0,1.0,0.3,Anerley,0.5,Birkbeck,800.0,2.0,2.0,4
63451914,1600.0,Flat,2.0,se20,2022-12-12,1.0,1.0,0.1,Kent House,0.4,Penge East,800.0,2.0,2.0,4
63084813,1600.0,Maisonette,2.0,se25,2022-11-18,1.0,1.0,0.2,Norwood Junction,0.7,Selhurst,800.0,2.0,2.0,4
55759947,1600.0,Flat,2.0,se20,2022-12-12,1.0,1.0,0.2,Anerley,0.5,Birkbeck,800.0,2.0,2.0,4
59353688,1600.0,Flat,2.0,n12,2022-12-19,1.0,1.0,0.8,Woodside Park,1.0,New Southgate,800.0,2.0,2.0,4
54248536,1600.0,Flat,2.0,n12,2022-11-29,1.0,1.0,0.4,Woodside Park,0.6,Totteridge and Whetstone,800.0,2.0,2.0,4
63377631,1600.0,Flat,2.0,sw17,2022-12-01,1.0,,0.1,Tooting Broadway,0.7,Tooting,800.0,2.0,,3
63408568,1600.0,Flat,1.0,sw17,2022-12-06,1.0,1.0,0.1,Tooting Broadway,0.7,Tooting,1600.0,1.0,1.0,3
51261860,1600.0,Flat,2.0,n12,2022-11-30,1.0,1.0,0.4,Woodside Park,0.6,Totteridge and Whetstone,800.0,2.0,2.0,4
63343800,1600.0,Flat,1.0,sw13,2022-11-28,1.0,1.0,0.2,Barnes Bridge,0.5,Mortlake,1600.0,1.0,1.0,3
61066360,1600.0,Flat,1.0,sw13,2022-12-10,1.0,1.0,0.7,Barnes,0.7,Barnes Bridge,1600.0,1.0,1.0,3
52240127,1600.0,Flat,2.0,se7,2022-11-19,,1.0,0.2,Charlton,0.5,Westcombe Park,800.0,,2.0,3
63427950,1600.0,Studio,1.0,w11,2022-12-08,1.0,1.0,0.1,Ladbroke Grove,0.4,Latimer Road,1600.0,1.0,1.0,2
52531046,1600.0,Flat,2.0,nw10,2022-11-17,1.0,1.0,0.3,Dollis Hill,0.6,Neasden,800.0,2.0,2.0,3
63447352,1600.0,Flat,2.0,n14,2022-12-12,2.0,1.0,0.2,Southgate,1.0,Palmers Green,800.0,1.0,2.0,4
63328381,1600.0,Flat,1.0,sw17,2022-11-25,1.0,,0.0,Tooting Broadway,0.6,Tooting,1600.0,1.0,,3
60864461,1600.0,Flat,1.0,sw14,2022-12-06,1.0,1.0,0.2,Mortlake,0.7,North Sheen,1600.0,1.0,1.0,3
58803643,1600.0,Flat,1.0,w3,2022-12-01,1.0,1.0,0.5,Acton Central,0.6,East Acton,1600.0,1.0,1.0,2
63287171,1600.0,Flat,1.0,w3,2022-11-21,1.0,1.0,0.4,Acton Central,0.7,South Acton,1600.0,1.0,1.0,2
63326245,1600.0,Flat,1.0,w3,2022-11-25,1.0,1.0,0.4,Acton Central,0.7,South Acton,1600.0,1.0,1.0,2
61067891,1600.0,Flat,1.0,e3,2022-12-14,1.0,1.0,0.0,Devons Road,0.3,Bromley-By-Bow,1600.0,1.0,1.0,2
63342513,1600.0,Flat,1.0,e3,2022-11-28,1.0,1.0,0.1,Mile End,0.4,Bow Road,1600.0,1.0,1.0,2
63458338,1600.0,Flat,2.0,se23,2022-12-13,1.0,1.0,0.4,Forest Hill,0.8,Sydenham (London),800.0,2.0,2.0,3
63357064,1600.0,Semi-Detached House,1.0,nw9,2022-11-29,1.0,1.0,0.8,Hendon,1.0,Kingsbury,1600.0,1.0,1.0,3
62932737,1600.0,Flat,2.0,nw9,2022-11-16,1.0,1.0,0.7,Kingsbury,0.9,Colindale,800.0,2.0,2.0,4
63454235,1600.0,Flat,1.0,w3,2022-12-13,1.0,1.0,0.4,Acton Main Line,0.4,North Acton,1600.0,1.0,1.0,3
59751749,1600.0,Studio,1.0,sw6,2022-11-30,1.0,,0.4,Fulham Broadway,0.4,Parsons Green,1600.0,1.0,,2
63376681,1600.0,Flat,1.0,w5,2022-12-01,1.0,1.0,0.1,South Ealing,0.4,Northfields,1600.0,1.0,1.0,3
63293945,1600.0,Flat,1.0,w5,2022-11-22,1.0,1.0,0.1,Ealing Broadway,0.1,Ealing Broadway,1600.0,1.0,1.0,3
61648297,1600.0,Flat,2.0,e16,2022-11-17,1.0,1.0,0.5,Custom House,0.6,Royal Victoria,800.0,2.0,2.0,3
61200539,1600.0,Flat,1.0,nw9,2022-12-13,1.0,1.0,0.5,Colindale,0.8,Burnt Oak,1600.0,1.0,1.0,4
62634752,1600.0,Studio,1.0,nw9,2022-10-12,,,0.3,Colindale,1.0,Burnt Oak,1600.0,,,4
62887634,1600.0,Flat,1.0,e16,2022-11-15,1.0,,0.2,Royal Victoria,0.2,Custom House,1600.0,1.0,,3
63308874,1600.0,Terraced House,2.0,e16,2022-11-23,1.0,1.0,0.2,King George V,0.3,Woolwich Ferry North Pier,800.0,2.0,2.0,3
63481157,1600.0,Flat,1.0,w3,2022-12-16,1.0,,0.6,Acton Central,0.6,East Acton,1600.0,1.0,,2
55055836,1600.0,Flat,1.0,nw9,2022-12-17,1.0,1.0,0.4,Colindale,0.9,Hendon,1600.0,1.0,1.0,4
61640246,1600.0,Studio,1.0,e8,2022-06-07,1.0,1.0,0.1,Haggerston,0.4,Hoxton,1600.0,1.0,1.0,2
59452120,1600.0,Flat,1.0,e1,2022-12-15,1.0,1.0,0.2,Limehouse,0.2,Limehouse,1600.0,1.0,1.0,2
63472145,1600.0,Flat,2.0,n8,2022-12-15,1.0,1.0,0.3,Turnpike Lane,0.5,Hornsey,800.0,2.0,2.0,3
63312029,1600.0,Flat,1.0,e14,2022-11-24,1.0,1.0,0.2,Limehouse,0.2,Limehouse,1600.0,1.0,1.0,2
61732771,1600.0,Flat,1.0,e14,2022-12-08,1.0,1.0,0.1,Langdon Park,0.3,All Saints,1600.0,1.0,1.0,2
62362337,1600.0,Flat,2.0,se14,2022-09-06,,,0.5,New Cross Gate,0.5,New Cross Gate,800.0,,,2
63298660,1600.0,Flat,1.0,n7,2022-11-23,1.0,,0.4,Arsenal,0.5,Finsbury Park,1600.0,1.0,,2
62902970,1600.0,Studio,1.0,w14,2022-11-16,1.0,1.0,0.1,West Kensington,0.4,Barons Court,1600.0,1.0,1.0,2
58794142,1600.0,Maisonette,1.0,w13,2022-12-15,1.0,,0.1,West Ealing,0.5,Drayton Green,1600.0,1.0,,3
62544622,1600.0,Studio,1.0,nw2,2022-09-30,1.0,1.0,0.4,Cricklewood,0.6,Willesden Green,1600.0,1.0,1.0,3
63493013,1600.0,Flat,1.0,n8,2022-12-19,1.0,1.0,0.2,Turnpike Lane,0.4,Hornsey,1600.0,1.0,1.0,3
62783304,1600.0,Flat,1.0,nw2,2022-11-01,1.0,1.0,0.3,Kilburn,0.4,Brondesbury,1600.0,1.0,1.0,2
62869234,1600.0,Flat,1.0,se14,2022-11-12,1.0,1.0,0.5,New Cross Gate,0.5,New Cross Gate,1600.0,1.0,1.0,2
53445498,1600.0,Flat,1.0,sw11,2022-12-07,1.0,1.0,0.5,Clapham Junction,0.8,Queenstown Road (Battersea),1600.0,1.0,1.0,2
61033367,1600.0,Flat,1.0,sw19,2022-11-16,1.0,1.0,0.3,South Wimbledon,0.5,Wimbledon,1600.0,1.0,1.0,3
63490692,1600.0,Flat,1.0,w3,2022-12-19,1.0,,0.1,North Acton,0.5,Acton Main Line,1600.0,1.0,,2
63459081,1600.0,Flat,1.0,sw2,2022-12-13,1.0,,0.8,Streatham Hill,1.0,Herne Hill,1600.0,1.0,,3
61696678,1600.0,Flat,2.0,n8,2022-12-05,1.0,1.0,0.3,Turnpike Lane,0.5,Hornsey,800.0,2.0,2.0,3
63419957,1600.0,Flat,1.0,sw2,2022-12-07,1.0,,0.8,Streatham Hill,1.0,Herne Hill,1600.0,1.0,,3
63314230,1603.0,Flat,1.0,nw6,2022-11-24,1.0,,0.0,Kilburn Park,0.1,Kilburn High Road,1603.0,1.0,,2
53247065,1603.0,Studio,1.0,sw5,2022-12-12,1.0,1.0,0.2,Earl's Court,0.3,Gloucester Road,1603.0,1.0,1.0,1
62887168,1603.0,Flat,1.0,w9,2022-11-15,,,0.2,Maida Vale,0.3,Kilburn Park,1603.0,,,2
57132355,1603.0,Flat,2.0,n11,2022-06-18,1.0,1.0,0.4,New Southgate,0.8,Arnos Grove,801.5,2.0,2.0,4
63330732,1603.0,Flat,1.0,e5,2022-11-25,1.0,1.0,0.5,Homerton,0.6,Hackney Central,1603.0,1.0,1.0,2
63463199,1603.0,Flat,2.0,n2,2022-12-14,1.0,1.0,0.7,East Finchley,0.9,Finchley Central,801.5,2.0,2.0,3
62855959,1603.0,Flat,2.0,se1,2022-11-10,,,0.2,Borough,0.5,London Bridge,801.5,,,1
62530916,1603.0,Flat,2.0,se18,2022-11-16,1.0,,0.1,Woolwich Arsenal,0.1,Woolwich Arsenal,801.5,2.0,,4
63349702,1603.0,Flat,2.0,se12,2022-11-28,,,0.7,Grove Park,0.8,Lee (London),801.5,,,4
62691817,1603.0,Studio,1.0,nw6,2022-10-20,1.0,1.0,0.1,West Hampstead Thameslink,0.2,West Hampstead,1603.0,1.0,1.0,2
54095690,1603.0,Studio,1.0,n7,2020-01-31,,,0.0,Holloway Road,0.3,Drayton Park,1603.0,,,2
63400380,1603.0,Flat,2.0,nw2,2022-12-05,1.0,1.0,0.4,Cricklewood,0.4,Willesden Green,801.5,2.0,2.0,3
39545984,1603.0,Flat,2.0,e1,2022-12-19,,,0.2,Whitechapel,0.2,Whitechapel,801.5,,,2
63379876,1603.0,Flat,2.0,se18,2022-12-02,1.0,,0.1,Woolwich Arsenal,0.1,Woolwich Arsenal,801.5,2.0,,4
59635968,1603.0,Studio,1.0,nw6,2022-07-19,1.0,1.0,0.3,South Hampstead,0.4,Finchley Road,1603.0,1.0,1.0,2
61993583,1603.0,Property,0.0,nw6,2022-07-20,1.0,1.0,0.3,South Hampstead,0.4,West Hampstead,inf,0.0,0.0,2
62977267,1603.0,Semi-Detached House,2.0,nw9,2022-11-16,1.0,1.0,0.1,Colindale,0.8,Burnt Oak,801.5,2.0,2.0,4
59608575,1603.0,Studio,1.0,nw6,2022-07-22,1.0,1.0,0.3,West Hampstead,0.4,South Hampstead,1603.0,1.0,1.0,2
63308754,1603.0,Flat,1.0,nw10,2022-11-23,1.0,1.0,0.3,Willesden Junction,0.4,Willesden Junction,1603.0,1.0,1.0,3
63407085,1603.0,Flat,1.0,e14,2022-12-06,1.0,1.0,0.1,Langdon Park,0.4,All Saints,1603.0,1.0,1.0,2
57482373,1603.0,Flat,1.0,n6,2022-12-20,1.0,1.0,0.1,Highgate,0.9,Archway,1603.0,1.0,1.0,3
60700574,1603.0,Flat,1.0,nw9,2022-10-19,1.0,,0.5,Colindale,1.0,Hendon Central,1603.0,1.0,,4
62899064,1604.0,Studio,1.0,w8,2022-11-16,1.0,1.0,0.3,Earl's Court,0.3,High Street Kensington,1604.0,1.0,1.0,1
63318796,1604.0,Studio,1.0,w8,2022-11-24,1.0,1.0,0.3,Earl's Court,0.3,High Street Kensington,1604.0,1.0,1.0,1
63466699,1615.0,Flat,2.0,n14,2022-12-14,1.0,,0.3,Oakwood,0.8,Southgate,807.5,2.0,,5
63466239,1615.0,Flat,1.0,nw10,2022-12-14,1.0,1.0,0.4,Harlesden,0.4,Harlesden,1615.0,1.0,1.0,3
63374750,1625.0,Studio,1.0,sw1,2022-12-01,1.0,1.0,0.2,Pimlico,0.5,St George Wharf Pier,1625.0,1.0,1.0,1
63462352,1625.0,Flat,2.0,nw4,2022-12-14,1.0,1.0,0.7,Hendon Central,0.8,Colindale,812.5,2.0,2.0,3
63477551,1625.0,Flat,1.0,nw9,2022-12-16,1.0,1.0,0.3,Colindale,1.0,Burnt Oak,1625.0,1.0,1.0,4
63346219,1625.0,Studio,1.0,wc1,2022-11-28,1.0,,0.2,Tottenham Court Road,0.3,Tottenham Court Road,1625.0,1.0,,1
62840528,1625.0,Studio,1.0,sw1,2022-11-09,1.0,,0.3,Pimlico,0.4,St George Wharf Pier,1625.0,1.0,,1
63036701,1625.0,Studio,1.0,sw7,2022-11-17,1.0,1.0,0.2,South Kensington,0.3,Gloucester Road,1625.0,1.0,1.0,1
59089962,1625.0,Flat,1.0,n19,2022-10-26,,,0.3,Upper Holloway,0.6,Archway,1625.0,,,2
63096737,1625.0,Flat,1.0,nw9,2022-11-18,1.0,1.0,0.3,Colindale,1.0,Burnt Oak,1625.0,1.0,1.0,4
63418886,1625.0,Flat,1.0,w2,2022-12-07,1.0,1.0,0.2,London Paddington,0.2,Paddington,1625.0,1.0,1.0,1
63450091,1625.0,Studio,1.0,w2,2022-12-12,1.0,1.0,0.3,Edgware Road Circle,0.3,Marble Arch,1625.0,1.0,1.0,1
63406078,1625.0,Studio,1.0,nw3,2022-12-06,1.0,,0.7,Cricklewood,0.8,West Hampstead Thameslink,1625.0,1.0,,3
62830342,1625.0,Flat,1.0,nw3,2022-11-08,1.0,1.0,0.1,Finchley Road & Frognal,0.2,Finchley Road,1625.0,1.0,1.0,2
57916634,1625.0,Flat,1.0,ec1,2022-12-08,1.0,1.0,0.4,Barbican,0.5,Old Street,1625.0,1.0,1.0,1
60893761,1625.0,Flat,2.0,n8,2022-03-03,,,0.5,Crouch Hill,0.8,Archway,812.5,,,3
63460655,1625.0,Flat,1.0,se10,2022-12-14,1.0,1.0,0.4,North Greenwich Pier,0.5,North Greenwich,1625.0,1.0,1.0,2
63320274,1625.0,Flat,1.0,n6,2022-11-25,1.0,1.0,0.4,Highgate,0.5,Archway,1625.0,1.0,1.0,3
63402901,1625.0,Flat,1.0,n8,2022-12-05,1.0,1.0,0.4,Harringay,0.5,Crouch Hill,1625.0,1.0,1.0,3
37463548,1625.0,Studio,1.0,w6,2022-12-12,1.0,,0.4,Hammersmith (D & P),0.4,Barons Court,1625.0,1.0,,2
63370262,1625.0,Studio,1.0,e14,2022-12-01,1.0,1.0,0.1,South Quay,0.2,Canary Wharf,1625.0,1.0,1.0,2
63380425,1625.0,Studio,1.0,sw5,2022-12-02,1.0,,0.3,Earl's Court,0.4,West Kensington,1625.0,1.0,,2
63033611,1625.0,Studio,1.0,sw5,2022-11-17,1.0,,0.1,Earl's Court,0.2,West Brompton,1625.0,1.0,,2
60119956,1625.0,Studio,1.0,sw5,2022-12-12,1.0,,0.1,Earl's Court,0.2,West Brompton,1625.0,1.0,,2
62818053,1625.0,Studio,1.0,w1,2022-11-07,1.0,,0.2,Baker Street,0.2,Marylebone,1625.0,1.0,,1
62878260,1625.0,Flat,1.0,e16,2022-11-14,1.0,1.0,0.2,Pontoon Dock,0.5,Barrier Gardens Pier,1625.0,1.0,1.0,3
55531721,1625.0,Studio,1.0,nw8,2022-11-22,1.0,1.0,0.2,St. John's Wood,0.4,Maida Vale,1625.0,1.0,1.0,2
59876722,1625.0,Studio,1.0,nw8,2022-12-06,1.0,,0.3,St. John's Wood,0.3,Maida Vale,1625.0,1.0,,2
58099249,1625.0,Studio,1.0,w1,2022-02-03,1.0,,0.2,Great Portland Street,0.3,Warren Street,1625.0,1.0,,1
62654546,1625.0,Studio,1.0,w14,2022-10-14,1.0,,0.1,West Kensington,0.3,Barons Court,1625.0,1.0,,2
63435595,1625.0,Flat,2.0,n16,2022-12-09,1.0,,0.3,Stoke Newington,0.6,Clapton,812.5,2.0,,2
35651804,1625.0,Flat,1.0,nw3,2022-11-08,1.0,1.0,0.0,Finchley Road & Frognal,0.2,Finchley Road,1625.0,1.0,1.0,2
63328492,1625.0,Flat,1.0,e1,2022-11-25,1.0,1.0,0.4,Stepney Green,0.4,Limehouse,1625.0,1.0,1.0,2
62846412,1625.0,Studio,1.0,nw8,2022-11-09,1.0,1.0,0.3,Maida Vale,0.3,St. John's Wood,1625.0,1.0,1.0,2
62830234,1625.0,Flat,1.0,nw3,2022-11-09,,,0.1,Finchley Road & Frognal,0.2,Finchley Road,1625.0,,,2
60189577,1625.0,Flat,1.0,nw3,2022-11-08,1.0,1.0,0.0,Finchley Road & Frognal,0.2,Finchley Road,1625.0,1.0,1.0,2
63443368,1625.0,Flat,1.0,nw3,2022-12-11,1.0,1.0,0.0,Finchley Road & Frognal,0.2,Finchley Road,1625.0,1.0,1.0,2
62831786,1625.0,Flat,1.0,nw3,2022-11-08,1.0,1.0,0.0,Finchley Road & Frognal,0.2,Finchley Road,1625.0,1.0,1.0,2
60296764,1625.0,Flat,1.0,se1,2022-12-03,1.0,1.0,0.7,Bermondsey,0.8,South Bermondsey,1625.0,1.0,1.0,2
50860176,1625.0,Studio,1.0,sw3,2022-05-12,1.0,,0.2,Cadogan Pier,0.6,South Kensington,1625.0,1.0,,1
63292006,1625.0,Studio,1.0,w2,2022-11-22,1.0,1.0,0.1,Paddington,0.1,London Paddington,1625.0,1.0,1.0,1
59544003,1625.0,Flat,1.0,e5,2022-11-21,1.0,1.0,0.5,Homerton,0.9,Hackney Wick,1625.0,1.0,1.0,2
62750988,1625.0,Flat,1.0,sw9,2022-10-27,1.0,1.0,0.1,Brixton,0.1,Brixton,1625.0,1.0,1.0,2
48802320,1625.0,Flat,1.0,nw3,2022-11-08,1.0,1.0,0.1,Finchley Road & Frognal,0.2,Finchley Road,1625.0,1.0,1.0,2
62850889,1625.0,Studio,1.0,sw5,2022-11-10,1.0,1.0,0.2,Gloucester Road,0.3,Earl's Court,1625.0,1.0,1.0,1
63397808,1625.0,Studio,1.0,sw5,2022-12-05,1.0,1.0,0.2,Gloucester Road,0.3,Earl's Court,1625.0,1.0,1.0,1
63487385,1625.0,Flat,2.0,se8,2022-12-18,1.0,1.0,0.0,Lewisham,0.1,Lewisham,812.5,2.0,2.0,2
63463029,1625.0,Flat,2.0,se8,2022-12-14,1.0,1.0,0.2,Deptford,0.3,Deptford Bridge,812.5,2.0,2.0,2
62549225,1629.0,Studio,1.0,w2,2022-10-06,1.0,,0.1,Paddington,0.1,London Paddington Furnished,1629.0,1.0,,1
63490555,1640.0,Flat,1.0,se3,2022-12-19,1.0,1.0,0.1,Kidbrooke,0.8,Blackheath,1640.0,1.0,1.0,3
63491145,1642.0,Flat,2.0,w4,2022-12-19,1.0,1.0,0.2,South Acton,0.2,Chiswick Park,821.0,2.0,2.0,3
62802388,1645.0,Studio,1.0,w14,2022-11-03,1.0,1.0,0.1,West Kensington,0.3,Barons Court,1645.0,1.0,1.0,2
63386283,1647.0,Flat,1.0,w4,2022-12-02,1.0,1.0,0.2,Chiswick Park,0.2,South Acton,1647.0,1.0,1.0,3
62597264,1647.0,Studio,1.0,nw1,2022-10-07,1.0,,0.2,Chalk Farm,0.3,Kentish Town West,1647.0,1.0,,2
56949040,1647.0,Flat,1.0,e16,2022-12-06,1.0,1.0,0.3,Pontoon Dock,0.5,London City Airport,1647.0,1.0,1.0,3
63405878,1647.0,Studio,1.0,w14,2022-12-06,1.0,1.0,0.1,West Kensington,0.3,Barons Court,1647.0,1.0,1.0,2
44782306,1647.0,Flat,1.0,e1,2022-12-19,1.0,1.0,0.3,Shadwell,0.4,Shadwell,1647.0,1.0,1.0,2
63438063,1647.0,Flat,1.0,w11,2022-12-09,1.0,1.0,0.0,Latimer Road,0.3,White City,1647.0,1.0,1.0,2
63296444,1647.0,Flat,1.0,w4,2022-11-22,1.0,1.0,0.4,Turnham Green,0.5,Stamford Brook,1647.0,1.0,1.0,2
63492377,1647.0,Studio,1.0,e14,2022-12-19,1.0,,0.2,South Quay,0.3,Crossharbour and London Arena,1647.0,1.0,,2
63381492,1647.0,Flat,1.0,w10,2022-12-02,1.0,1.0,0.6,Latimer Road,0.6,White City,1647.0,1.0,1.0,2
63352935,1647.0,Flat,1.0,w10,2022-11-29,1.0,1.0,0.5,Kensal Green,0.5,Kensal Green,1647.0,1.0,1.0,2
63007555,1647.0,Flat,1.0,e14,2022-11-16,2.0,,0.3,Mudchute,0.3,Island Gardens,1647.0,0.5,,2
62883596,1647.0,Flat,2.0,n12,2022-11-15,2.0,1.0,0.5,Woodside Park,0.5,West Finchley,823.5,1.0,2.0,4
60841193,1647.0,Studio,1.0,se18,2022-12-16,,1.0,0.1,Woolwich,0.1,Woolwich Arsenal,1647.0,,1.0,4
63455230,1647.0,Flat,2.0,w13,2022-12-13,1.0,1.0,0.3,West Ealing,0.6,Drayton Green,823.5,2.0,2.0,3
63448723,1647.0,Flat,1.0,e14,2022-12-12,2.0,,0.3,Mudchute,0.3,Island Gardens,1647.0,0.5,,2
62530835,1647.0,Studio,1.0,sw7,2022-09-28,1.0,,0.2,Gloucester Road,0.3,Earl's Court,1647.0,1.0,,1
63385727,1647.0,Studio,1.0,sw7,2022-12-02,1.0,,0.2,Gloucester Road,0.3,Earl's Court,1647.0,1.0,,1
63356660,1647.0,Studio,1.0,wc1,2022-11-29,1.0,1.0,0.1,Russell Square,0.4,King's Cross St. Pancras,1647.0,1.0,1.0,1
60756969,1647.0,Studio,1.0,se18,2022-12-16,,1.0,0.1,Woolwich,0.2,Woolwich Arsenal Pier,1647.0,,1.0,4
62679056,1647.0,Studio,1.0,sw6,2022-10-18,1.0,1.0,0.3,Fulham Broadway,0.5,West Brompton,1647.0,1.0,1.0,2
57274405,1647.0,Flat,1.0,w11,2020-12-25,1.0,1.0,,,,,1647.0,1.0,1.0,
63472717,1647.0,Studio,1.0,sw7,2022-12-15,1.0,,0.2,Gloucester Road,0.3,Earl's Court,1647.0,1.0,,1
